user_key,prob_human,prob_bot,pseudo_label,confidence
shaaahi1298,0.9999994,5.675664e-07,0,0.9999994
javidrezashah23,1.0,1.3620009e-10,0,1.0
sh_khabarnegar,0.99999964,3.6359714e-07,0,0.99999964
haj_ammar312,1.0,1.4099506e-09,0,1.0
0xpahlavi,1.0,1.2916398e-08,0,1.0
by_dyn59261,1.0,1.739081e-10,0,1.0
shadi_diba,1.0,1.1395892e-09,0,1.0
btn_kh10425,1.0,2.1416024e-12,0,1.0
marehafkhat,1.0,1.8794695e-14,0,1.0
sarbazshaah,1.0,3.0853197e-08,0,1.0
bibidi777,1.0,4.9151446e-08,0,1.0
shahabaldin1970,0.9999995,4.4174394e-07,0,0.9999995
ramonkaxal25,1.0,1.1379873e-11,0,1.0
kamyarzarbakhs4,0.9999993,6.780071e-07,0,0.9999993
hplusaforg,1.0,2.8737323e-13,0,1.0
ciatexas1957,1.0,2.9343927e-10,0,1.0
mfddf12,1.0,4.367036e-08,0,1.0
justice_zza,1.0,1.7830466e-11,0,1.0
v0aivasv3t92wcg,0.9999995,4.5196907e-07,0,0.9999995
gholi46741882,1.0,7.7389883e-10,0,1.0
timon_niku,1.0,7.1079287e-10,0,1.0
hajzaban,0.9999994,5.8235395e-07,0,0.9999994
dindaa777,0.9999995,5.343339e-07,0,0.9999995
siaaa67,1.0,6.9737796e-12,0,1.0
farazaminist,1.0,1.7525075e-13,0,1.0
inomad000,1.0,2.8075338e-08,0,1.0
1shervin1998,1.0,2.6035154e-09,0,1.0
iranianrebirth,1.0,2.1829913e-09,0,1.0
mreisvand,1.0,1.6038011e-10,0,1.0
yekta7982,1.0,1.511958e-13,0,1.0
metalfury1313,1.0,3.288289e-10,0,1.0
meisammeisam3,1.0,2.3068365e-10,0,1.0
maziar_vandad,1.0,1.9679147e-09,0,1.0
javidnamei76957,1.0,6.1425094e-11,0,1.0
mahbudjkr,1.0,5.943055e-14,0,1.0
balochistan_054,1.0,9.183202e-09,0,1.0
manastoryteller,1.0,4.0131734e-10,0,1.0
kimia_ssm12,0.9999993,6.879687e-07,0,0.9999993
shahriarra23598,1.0,1.4998022e-10,0,1.0
yekta670333,1.0,8.432397e-13,0,1.0
warrior_catt,0.9999999,1.5252472e-07,0,0.9999999
drwda42828,0.9999993,7.4748266e-07,0,0.9999993
kandootv,1.0,4.5524223e-11,0,1.0
beyaminjahandi,0.9999999,8.9730776e-08,0,0.9999999
tony_ksiboy_,1.0,1.158565e-08,0,1.0
sohrab888813801,1.0,2.7561287e-10,0,1.0
20002762shahkar,1.0,5.0960594e-15,0,1.0
real__mason,1.0,4.518057e-10,0,1.0
saryawnd58559,0.99999964,4.071287e-07,0,0.99999964
hakhamaneshiii,0.9999993,7.746164e-07,0,0.9999993
iran26856517629,1.0,3.219094e-11,0,1.0
saman90031827,0.9999999,1.6239068e-07,0,0.9999999
piran7010747687,1.0,4.53256e-09,0,1.0
sasan391,0.9999993,7.1571134e-07,0,0.9999993
shan2shohan,0.9999999,1.4124929e-07,0,0.9999999
marziehmeh7834,1.0,3.421847e-08,0,1.0
king_freedom7,1.0,1.4171716e-08,0,1.0
edwardj94747692,1.0,5.691986e-08,0,1.0
taheri15taheri,1.0,1.1166229e-09,0,1.0
takhtjamshid7,1.0,5.7771593e-11,0,1.0
navylookout,1.0,3.5950844e-08,0,1.0
sorena60935,0.9999999,1.605865e-07,0,0.9999999
maxhzad60,1.0,8.859696e-12,0,1.0
mita_mehdi,1.0,1.2759606e-09,0,1.0
sagormaitr30528,1.0,1.2693411e-09,0,1.0
faydimlilis90,1.0,1.9745405e-08,0,1.0
msuli120469,1.0,1.4890407e-08,0,1.0
goodarztwt,1.0,6.5448276e-12,0,1.0
8core_5ghz,0.9999999,1.0080528e-07,0,0.9999999
p88260,0.9999999,1.2001031e-07,0,0.9999999
sinabarandaz,1.0,5.3928478e-08,0,1.0
sepanta_radikal,0.9999999,9.561634e-08,0,0.9999999
kokopo66745925,0.9999999,8.5524924e-08,0,0.9999999
emergentqualia,0.9999999,1.6547831e-07,0,0.9999999
ashegh_iranam,0.99999905,9.2577693e-07,0,0.99999905
maymaya10000,0.9999995,4.3407036e-07,0,0.9999995
momyshortlegs,0.9999999,6.0100774e-08,0,0.9999999
seven2315b,1.0,2.799243e-10,0,1.0
vatan_777,1.0,1.2666372e-09,0,1.0
naghmeh_1362,1.0,1.9458422e-08,0,1.0
farab06190470,0.99999976,2.1984009e-07,0,0.99999976
callofthepound,0.99999976,2.3324475e-07,0,0.99999976
tamuzkhahbehnam,1.0,4.0009336e-08,0,1.0
iranpoorandokht,1.0,2.9171808e-15,0,1.0
free_iran2025,0.9999999,1.4623282e-07,0,0.9999999
colinsdav,4.0380705e-08,1.0,1,1.0
hamhamagha2023,0.9999999,8.4284785e-08,0,0.9999999
benyami65561948,0.99999964,3.2675825e-07,0,0.99999964
hooshang85043,1.0,2.6160308e-08,0,1.0
rookmakerdorien,9.2301086e-08,0.9999999,1,0.9999999
roya606162,1.0,2.4225705e-10,0,1.0
mahmoodgha96912,0.99999917,8.062567e-07,0,0.99999917
nikkspixel04,0.99999917,8.435336e-07,0,0.99999917
puma23487,1.0,8.754921e-09,0,1.0
willwin1401,1.0,1.673246e-10,0,1.0
doktar_mihn,0.9999999,6.747381e-08,0,0.9999999
bluegordafarid,1.0,6.714881e-10,0,1.0
things_r_real,1.0,3.32791e-12,0,1.0
kashafrood,0.9999999,1.3178041e-07,0,0.9999999
alhootblue,1.0,6.632493e-12,0,1.0
avash258265,1.0,8.1497885e-15,0,1.0
soroosh_norbert,1.0,5.816321e-11,0,1.0
jahan_bi_khoda,1.0,6.465048e-09,0,1.0
persiianb0y,1.0,4.329076e-09,0,1.0
reza_1_1,0.99999905,9.081202e-07,0,0.99999905
s_yas1401,1.0,4.16569e-11,0,1.0
rezan_partizan,1.0,1.0134884e-13,0,1.0
jokerazam1,0.9999994,6.394723e-07,0,0.9999994
peransablue,0.9999999,1.4099801e-07,0,0.9999999
a7xmezheyhneqnl,0.99999976,2.8554697e-07,0,0.99999976
jo_aviv,7.730218e-08,0.9999999,1,0.9999999
bahramiran53,0.9999999,1.4418856e-07,0,0.9999999
itman1111,0.9999999,8.9467086e-08,0,0.9999999
ogacomportr,1.0,1.9798202e-08,0,1.0
shahab44379168,0.99999917,7.754479e-07,0,0.99999917
pink_panther80,0.99999964,3.4639535e-07,0,0.99999964
persianliongirl,1.0,2.085959e-09,0,1.0
mahmoninarm,0.9999995,4.3942418e-07,0,0.9999995
vesahasa1,1.0,5.815195e-13,0,1.0
abushowoff,1.0,3.4209644e-09,0,1.0
irand0kht,1.0,4.5403797e-10,0,1.0
azade_nietzsche,1.0,1.7344192e-11,0,1.0
aloonak0,1.0,9.114045e-10,0,1.0
naderbinak,1.0,3.3022404e-11,0,1.0
iran00061936,1.0,3.16467e-10,0,1.0
padi2186,1.0,3.5970736e-08,0,1.0
innerfalcon,0.99999976,2.9461597e-07,0,0.99999976
15mincandle,1.0,4.4684064e-08,0,1.0
shahin61532,1.0,2.2914934e-09,0,1.0
itisamanhere,1.0,2.2066166e-18,0,1.0
kurosh_kabir__,1.0,4.7663207e-08,0,1.0
zhozhap,1.0,8.35411e-14,0,1.0
agghareza,0.99999976,2.4997604e-07,0,0.99999976
khoshnood2543,1.0,2.0686357e-10,0,1.0
maryamkl7,1.0,4.967536e-12,0,1.0
mori_pahlavi,0.9999995,5.106046e-07,0,0.9999995
atashe_0261,0.9999993,6.8116987e-07,0,0.9999993
tabbin_nameh,1.0,3.6838154e-12,0,1.0
shfarzad_01,1.0,3.6077767e-09,0,1.0
satya881614,1.0,5.758002e-09,0,1.0
nikashakrami8,1.0,3.5188605e-14,0,1.0
sadnam100,1.0,2.2384442e-10,0,1.0
willywonkafrfri,2.1935945e-07,0.99999976,1,0.99999976
aghagol6,1.0,4.1492182e-08,0,1.0
khawadhaymah,0.99999964,3.3106465e-07,0,0.99999964
am18896780,1.0,1.2468381e-09,0,1.0
azadiran14001,1.0,3.745163e-15,0,1.0
kasra84021,1.0,7.4436803e-09,0,1.0
suzis10952572s,1.0,1.0095571e-08,0,1.0
25vahshi,1.0,2.6971658e-10,0,1.0
aghaye_meow,1.0,3.9906656e-09,0,1.0
heremes2,1.0,3.1720276e-08,0,1.0
chalangar0000,0.9999999,1.2974526e-07,0,0.9999999
jx9cm5pjni65518,1.0,1.5603144e-11,0,1.0
dan7gshirazi4_,0.9999999,1.08706246e-07,0,0.9999999
sun_mrsun,1.0,2.2267487e-08,0,1.0
ironman20528851,1.0,5.5827176e-10,0,1.0
asfalt2025,0.9999994,6.4065347e-07,0,0.9999994
pes202280550521,1.0,2.5780468e-13,0,1.0
morteza_r2537,1.0,2.2826556e-09,0,1.0
haniko92122985,0.99999917,8.903689e-07,0,0.99999917
sirvaaaaaan,1.0,1.7533938e-09,0,1.0
halaharkee,1.0,5.7252823e-08,0,1.0
jackblack1343,0.99999964,4.1400648e-07,0,0.99999964
p_ghalb,0.99999976,2.5928975e-07,0,0.99999976
mazy68573971,1.0,1.16646754e-08,0,1.0
azitad19,0.99999976,2.0178221e-07,0,0.99999976
sepid5475,1.0,7.7360625e-11,0,1.0
kwwrwsh53526,0.9999995,4.911452e-07,0,0.9999995
jafarjenni666,1.0,1.3526402e-09,0,1.0
amirf82613,1.0,6.177805e-11,0,1.0
mfrsdrk,0.9999999,1.3855758e-07,0,0.9999999
tarlan1321,4.2449014e-07,0.9999995,1,0.9999995
tzalul_kayayin,1.0,4.5249436e-08,0,1.0
majid_mhh,1.0,4.7331855e-10,0,1.0
zhinamahsairan,1.0,1.3016187e-08,0,1.0
yashar_57,1.0,5.612297e-08,0,1.0
bitabakhshan,0.9999999,7.861497e-08,0,0.9999999
nayarazavi,1.0,4.9902305e-09,0,1.0
panjoolak,1.0,8.742106e-09,0,1.0
amasavcininkizi,1.0,1.8553796e-12,0,1.0
naghshfani28005,1.0,9.50518e-11,0,1.0
beit_hmikdash,0.99999976,1.7917553e-07,0,0.99999976
omid8374,1.0,5.808788e-09,0,1.0
savaki69,1.0,2.0985354e-11,0,1.0
soheill105,1.0,1.9887945e-11,0,1.0
ssamii40,1.0,5.687494e-15,0,1.0
hooman41629758,0.99999905,9.0149496e-07,0,0.99999905
luuliivash,1.0,3.603181e-10,0,1.0
audrey27444820,1.0,2.8648683e-08,0,1.0
rahaee17,1.0,1.538166e-09,0,1.0
dardekeshmesh,1.0,9.742335e-09,0,1.0
mr_m_salar,0.9999999,1.1851887e-07,0,0.9999999
masuod28689066,1.0,2.531161e-12,0,1.0
titab6084,1.0,7.535411e-11,0,1.0
fouramj,0.99999976,2.877141e-07,0,0.99999976
damavanb,0.9999999,1.7143664e-07,0,0.9999999
artemis_iran27,1.0,1.529413e-09,0,1.0
farshidgh2537,0.99999964,4.035411e-07,0,0.99999964
shabe_mahtaab,1.0,1.06707585e-08,0,1.0
kargartanha,1.0,6.259647e-11,0,1.0
noursa31575773,1.0,2.4970436e-08,0,1.0
shahrasb,1.0,2.2852138e-08,0,1.0
d3javue36632,0.9999999,6.1301705e-08,0,0.9999999
shiva11793481,0.99999917,8.298612e-07,0,0.99999917
alireza19182786,0.99999976,2.7726725e-07,0,0.99999976
banafshesefid,1.0,7.508589e-13,0,1.0
mh_ar_mh,1.0,2.0142443e-09,0,1.0
mm134509434,1.0,4.0321246e-10,0,1.0
makhmaltala,1.0,3.2813637e-15,0,1.0
mottouser,1.0,2.6147896e-11,0,1.0
ra71780,1.0,5.0579603e-09,0,1.0
kjngy996421,1.0,1.6313317e-12,0,1.0
zagrosoaktree,1.0,4.6074362e-08,0,1.0
iheartonieu,1.0,2.2966006e-12,0,1.0
soolroos20,0.9999999,7.931895e-08,0,0.9999999
behzadjama27916,0.9999999,1.07903496e-07,0,0.9999999
unknownever32,1.0,3.6366295e-08,0,1.0
behzadamini72,1.0,2.226123e-13,0,1.0
miradban3,0.9999995,5.245404e-07,0,0.9999995
shadsheila,2.4567234e-07,0.99999976,1,0.99999976
mahhy_1,1.0,1.707808e-13,0,1.0
parva_javid,1.0,8.213082e-11,0,1.0
samanja428170,1.0,9.273984e-11,0,1.0
mah1087903,0.99999917,8.299024e-07,0,0.99999917
siroosshahabi,1.0,2.6353721e-08,0,1.0
1enfj,1.0,1.6425876e-08,0,1.0
ashnamiranam,1.0,1.7289382e-09,0,1.0
son_of_de7il,1.0,6.254136e-10,0,1.0
missaminson,0.9999999,1.7080671e-07,0,0.9999999
behdaad121,1.0,1.5922362e-11,0,1.0
ordibehesht21,1.0,4.4550244e-10,0,1.0
syn1470865,1.0,1.8190753e-10,0,1.0
khzanb81271,1.0,2.3696554e-09,0,1.0
shahinbhmnzdgan,1.0,1.6688227e-13,0,1.0
ghezhghezhy,0.9999994,5.81735e-07,0,0.9999994
logicalwise,0.99999917,7.8443446e-07,0,0.99999917
iranians1401,1.0,4.2109045e-11,0,1.0
5789743o66630,1.0,5.5603983e-11,0,1.0
hooman_nik56177,1.0,9.0902774e-10,0,1.0
kamangir31,1.0,4.1475468e-09,0,1.0
saeedsd1358571,1.0,1.840403e-09,0,1.0
nanoe95,0.9999999,8.987089e-08,0,0.9999999
shah______la,0.99999976,2.9381295e-07,0,0.99999976
ro_zorojuro_fa,1.0,2.0604705e-12,0,1.0
saye57777,1.0,6.5332403e-16,0,1.0
devilofhell2,0.99999964,2.9810496e-07,0,0.99999964
heptokooper,0.9999999,1.034374e-07,0,0.9999999
quettywal_larki,1.0,8.015416e-09,0,1.0
aarash45383712,0.9999999,1.2164587e-07,0,0.9999999
linda_halls,9.551716e-07,0.99999905,1,0.99999905
mmdiiowe,0.99999976,2.0148128e-07,0,0.99999976
misholak246,1.0,9.517008e-11,0,1.0
fardayirantv,1.0,8.411827e-15,0,1.0
behirondelle,1.0,9.582974e-13,0,1.0
arezooshabani1,0.9999994,6.008186e-07,0,0.9999994
thebgabri,1.0,1.4651208e-10,0,1.0
nobarenonavar,1.0,1.6399125e-10,0,1.0
morezmostafavi,1.0,7.2680514e-11,0,1.0
aegparsi,1.0,1.0979784e-13,0,1.0
kingfar1398,1.0,4.828515e-08,0,1.0
xandyyycakes,1.0,2.6862266e-09,0,1.0
iranbanoooo,0.9999995,4.2534273e-07,0,0.9999995
javedshah1890,1.0,6.109081e-11,0,1.0
parsasirin23882,1.0,7.385256e-14,0,1.0
_huinang,0.99999905,9.615088e-07,0,0.99999905
mostafa1217348,0.99999964,3.4726062e-07,0,0.99999964
iranzamin2535,0.9999999,1.1255405e-07,0,0.9999999
pishahang1304,1.0,6.1076803e-12,0,1.0
zade_hamid313,1.0,3.8567674e-10,0,1.0
fozooleshoon,1.0,2.4710086e-12,0,1.0
saghiiiiiiii,0.9999999,1.04731974e-07,0,0.9999999
pekhel,1.0,5.7508397e-11,0,1.0
zsepide51926,0.9999993,6.932997e-07,0,0.9999993
slyrakrestart02,1.0,1.3562693e-10,0,1.0
malyati007,1.0,3.672703e-08,0,1.0
gholimorad58816,1.0,1.7311446e-14,0,1.0
aqaei_riiiish,1.0,3.5767542e-08,0,1.0
ogluturk74,1.0,1.5943604e-15,0,1.0
richman90398460,0.9999994,5.6169654e-07,0,0.9999994
humanbeing1370,1.0,6.9700234e-10,0,1.0
shahnameh01,1.0,5.3032384e-19,0,1.0
javidshah_iii,0.9999999,8.843016e-08,0,0.9999999
iamnegen27,1.0,4.2718357e-11,0,1.0
ly0475772827362,1.0,7.892534e-09,0,1.0
wha841,1.0,1.3956555e-08,0,1.0
hk571830,1.0,2.0679769e-10,0,1.0
farhoud_far,1.0,5.543334e-09,0,1.0
hamy_76,0.99999964,3.4528026e-07,0,0.99999964
gillmannnn,1.0,4.323325e-09,0,1.0
capsluck157,2.253474e-08,1.0,1,1.0
iranianvalor,0.99999905,9.5278614e-07,0,0.99999905
sholawattijan,1.0,6.077322e-10,0,1.0
realleonataj,1.0,6.185971e-09,0,1.0
njast44691,1.0,1.7013035e-08,0,1.0
valioghliv,0.9999993,7.5239603e-07,0,0.9999993
pishoooly,1.0,1.6591492e-09,0,1.0
shabramz,1.0,1.1063669e-08,0,1.0
we_ism_,1.0,4.6535387e-08,0,1.0
sonoftime1990,1.0,4.944903e-09,0,1.0
iugkcjxmbcysm2l,0.9999999,1.565688e-07,0,0.9999999
ghaderi_re53613,1.0,8.496111e-11,0,1.0
firhithe,0.9999995,5.199965e-07,0,0.9999995
irankhanouum,1.0,2.6696606e-10,0,1.0
zatosenshi,1.0,2.3476801e-08,0,1.0
simabahramzade9,0.9999999,1.0836487e-07,0,0.9999999
he_voiceless,0.9999999,1.304674e-07,0,0.9999999
murphyp1976,0.9999993,7.637054e-07,0,0.9999993
wingsofutu,1.0,7.0130186e-13,0,1.0
ramonkhan2001s1,1.0,1.816709e-08,0,1.0
tahtesokot,0.9999999,1.06377406e-07,0,0.9999999
dcccix_,1.0,1.4083805e-17,0,1.0
freefreedo68331,0.99999976,2.1817608e-07,0,0.99999976
miami1846349,1.0,2.2907436e-15,0,1.0
yartab19952,0.9999999,1.1827103e-07,0,0.9999999
thisiskiannnn,1.0,4.5817217e-09,0,1.0
nourasad675091,1.0,2.024786e-10,0,1.0
ghazal191919,1.0,4.427076e-08,0,1.0
ahur14108,1.0,3.6693155e-11,0,1.0
szkordi1357,1.0,7.0183154e-10,0,1.0
arm_dst,0.9999999,7.313981e-08,0,0.9999999
elahehnass81910,1.0,2.8031933e-20,0,1.0
marshal6570,1.0,1.1085513e-15,0,1.0
patriot79082383,1.0,4.7808406e-09,0,1.0
shargh2500,0.9999999,1.5720693e-07,0,0.9999999
aqdashbiaiii,1.0,1.07814575e-08,0,1.0
__yadd,1.0,3.6106837e-08,0,1.0
badboy13385138,1.0,1.2943772e-08,0,1.0
imn0zhan,1.0,1.1608257e-08,0,1.0
marg98918637094,1.0,1.1737325e-11,0,1.0
vittoriopersia,1.0,1.106266e-11,0,1.0
1980lucifer1980,1.0,2.628369e-12,0,1.0
mitraf311304,1.0,1.3956895e-09,0,1.0
arashk787,1.0,1.8770715e-08,0,1.0
farsadi1375,1.0,3.67484e-08,0,1.0
lilyofmay2319,0.9999999,1.6748433e-07,0,0.9999999
sohrab1594674,0.99999917,8.1952766e-07,0,0.99999917
arioobarzan1020,1.0,3.9080863e-09,0,1.0
freehuman1984s,0.9999999,1.4272756e-07,0,0.9999999
arbabraiden,1.0,8.8147744e-16,0,1.0
ali75522,0.99999964,3.3643022e-07,0,0.99999964
alim37615785,0.9999995,4.869134e-07,0,0.9999995
ly_asghr30715,1.0,4.4518136e-10,0,1.0
amirhashemy3,1.0,2.7787467e-10,0,1.0
aryan1374,1.0,6.032631e-09,0,1.0
asrm473472,1.0,1.5744272e-08,0,1.0
zhepon,0.9999995,4.3326594e-07,0,0.9999995
kotletyan79001,1.0,1.640877e-09,0,1.0
mzendgii,1.0,2.4657595e-08,0,1.0
dariushariamehr,1.0,2.2537509e-14,0,1.0
mg_fard,0.9999999,1.4034723e-07,0,0.9999999
mikasac03,1.0,2.1093413e-08,0,1.0
hmiid_iranii,0.9999999,1.2214201e-07,0,0.9999999
jodamannde,1.0,2.9294132e-08,0,1.0
c22h28n2oidf,1.0,2.1956636e-14,0,1.0
tapayejan0,0.99999905,9.804991e-07,0,0.99999905
hsaadat00,0.9999999,1.3857753e-07,0,0.9999999
sepanta639,1.0,1.2376054e-08,0,1.0
ashkthe3rd,1.0,2.183543e-11,0,1.0
khosroparv79611,1.0,1.1991987e-12,0,1.0
god_of_jang,1.0,3.885856e-12,0,1.0
sadegh1369_1990,0.9999994,5.64566e-07,0,0.9999994
bambogreen97531,0.9999999,1.5793002e-07,0,0.9999999
aminazmu46149,1.0,5.97352e-11,0,1.0
kave85417023,0.9999999,6.9111074e-08,0,0.9999999
freedomexplore,1.0,2.1399856e-08,0,1.0
pahlavi551429,1.0,7.765237e-09,0,1.0
adbi123452,1.0,5.9106484e-09,0,1.0
utab369,1.0,2.962809e-11,0,1.0
schahab1983,0.9999993,6.58565e-07,0,0.9999993
pwarw21631d,1.0,6.6223778e-09,0,1.0
bb31222177,1.0,1.1093204e-09,0,1.0
zhoupier1,1.0,3.050936e-14,0,1.0
damavand70,1.6874232e-08,1.0,1,1.0
rebirthlts,1.0,6.32044e-10,0,1.0
arnika_smr,1.0,1.2997797e-09,0,1.0
aloneaeash56,1.0,4.578555e-11,0,1.0
chesh_asalii,1.0,2.904552e-10,0,1.0
islamvirus3,1.0,1.4322558e-12,0,1.0
javidshah1970,1.0,1.968122e-12,0,1.0
shabikhoon_y,7.708883e-08,0.9999999,1,0.9999999
tpahlaviavi,0.9999994,6.5419385e-07,0,0.9999994
lifeline0304,1.0,1.2143693e-12,0,1.0
mariabartiromo,0.99999964,3.3453423e-07,0,0.99999964
parishah29,1.0,3.2312542e-08,0,1.0
kambizr1983,1.0,2.2274974e-11,0,1.0
aashiane,1.0,4.4071424e-08,0,1.0
mojgan919,1.0,2.2404505e-11,0,1.0
alireza13678,1.0,9.4068294e-15,0,1.0
hossein2551rr,1.0,8.85929e-12,0,1.0
rahaaaa79,0.9999993,7.5184664e-07,0,0.9999993
kattathelemur,2.0740899e-08,1.0,1,1.0
hazelhexis,1.0,2.1699686e-09,0,1.0
iceinwhiskey,0.9999995,4.613064e-07,0,0.9999995
plutonium_238,1.0,1.8353341e-09,0,1.0
rosegold_knight,1.0,3.634206e-10,0,1.0
dabestanic216,0.9999993,6.991866e-07,0,0.9999993
behbgi,1.0,1.7847998e-10,0,1.0
2panteaa,0.99999976,2.5757146e-07,0,0.99999976
merajrasoulof,1.0,8.271201e-11,0,1.0
moham_venos,1.0,1.6600275e-11,0,1.0
musavi30968,1.0,2.148472e-08,0,1.0
trymemtf,1.0,8.763265e-11,0,1.0
mahsaamini24,0.99999964,3.8340056e-07,0,0.99999964
soleil_mc_adam,1.0,8.144428e-11,0,1.0
azarmigduxt,1.0,1.6210449e-14,0,1.0
alphredonight,1.0,3.9960124e-09,0,1.0
30se266756,1.0,2.4733218e-10,0,1.0
dokht_e_irann,1.0,1.1164232e-08,0,1.0
arminfariv59604,1.0,1.471429e-08,0,1.0
toddhi2022,1.0,1.356288e-09,0,1.0
kolonazpam,0.99999964,3.1871835e-07,0,0.99999964
atash1701,1.0,1.6608066e-11,0,1.0
ghassemlouei,1.0,1.9032484e-08,0,1.0
rroba202054,1.0,1.6477751e-11,0,1.0
mmmarpel,0.99999905,9.2867646e-07,0,0.99999905
arta_2583,0.9999993,6.716552e-07,0,0.9999993
zargarelahi,0.9999999,6.735411e-08,0,0.9999999
ashley844839311,1.0,2.4414988e-12,0,1.0
batmanqamgin,1.0,4.8958884e-12,0,1.0
ashkansami007,1.0,1.6429619e-10,0,1.0
belllathefirst,1.0,1.408217e-13,0,1.0
szaaki65423,1.0,4.3316777e-09,0,1.0
hamonikebood,1.0,2.9339985e-08,0,1.0
freemyiran58,0.9999994,5.5786563e-07,0,0.9999994
paya_001,1.0,1.4262747e-12,0,1.0
amirkabirbozorg,1.0,7.7162206e-09,0,1.0
kalepoock,1.0,2.3154568e-08,0,1.0
qetnyibnhzrhmuz,1.0,2.7699283e-08,0,1.0
arezoonistam,1.0,1.211726e-10,0,1.0
hosseinkashan10,6.8460787e-07,0.9999993,1,0.9999993
freethought_p,1.0,2.3306002e-09,0,1.0
banafshpahlavi,1.0,2.4880569e-09,0,1.0
kabooseakhoond,1.0,7.2790183e-09,0,1.0
p10chhly,1.0,9.378083e-10,0,1.0
tapibtc,1.0,2.0022618e-10,0,1.0
kingreza_iran,1.0,2.2968395e-10,0,1.0
asal_ban,0.99999905,9.823467e-07,0,0.99999905
iranika10,0.9999999,1.5170595e-07,0,0.9999999
byotreb,1.0,1.2732013e-09,0,1.0
1985returnee,0.99999964,3.8329637e-07,0,0.99999964
arashmirza1985,1.0,1.0077361e-10,0,1.0
mehrdad_dx,0.99999976,2.4748115e-07,0,0.99999976
jeneral_jiyab,0.99999976,2.209252e-07,0,0.99999976
farshad31665163,1.0,2.7532912e-10,0,1.0
mrwinn8r,1.0,7.115878e-10,0,1.0
khaj9june,0.99999976,2.9107144e-07,0,0.99999976
panahimahi62363,1.0,8.152817e-12,0,1.0
secular_dem_fan,1.0,1.603415e-11,0,1.0
baldwiniv21954,1.0,2.523523e-10,0,1.0
mehrsoda,1.0,1.4733977e-08,0,1.0
tahamtab50739,1.0,4.9348202e-17,0,1.0
hamsade2020,1.0,3.859803e-08,0,1.0
sami18286970,0.9999999,1.2090301e-07,0,0.9999999
deviiiiil67,0.9999999,1.1635038e-07,0,0.9999999
iran_reza_shah,1.0,1.7908455e-14,0,1.0
hafez_iran_,0.9999994,6.1602236e-07,0,0.9999994
moslem_killer,1.0,1.885734e-08,0,1.0
transistor731,1.0,1.939554e-12,0,1.0
_saraabio_4,1.0,9.827673e-11,0,1.0
goldana_k,0.9999995,4.2304615e-07,0,0.9999995
see17q,1.0,2.1100637e-10,0,1.0
persianrednek,0.99999976,2.72736e-07,0,0.99999976
deadlydevil574,1.0,8.2966756e-10,0,1.0
liberat92305002,0.9999995,5.180369e-07,0,0.9999995
bardia_laghaie,1.0,5.8301246e-08,0,1.0
newwww744404,1.0,1.3354791e-10,0,1.0
dqasmy33662,1.0,3.5036536e-09,0,1.0
mariilyntondro,1.0,9.725849e-09,0,1.0
didar_dar_,1.0,3.0803218e-08,0,1.0
dozdeshekar,1.0,2.3585842e-10,0,1.0
monalisaisreal,0.99999964,4.04656e-07,0,0.99999964
iranfreedom0098,0.9999999,6.218339e-08,0,0.9999999
engineyears,1.0,1.7591386e-09,0,1.0
heb33i,1.0,2.1136868e-12,0,1.0
perin1358,0.9999999,1.5663646e-07,0,0.9999999
sheykh675658,1.0,2.0901206e-13,0,1.0
labibsohrab,1.0,3.556005e-13,0,1.0
asgharsibil0o,1.0,5.8208565e-16,0,1.0
maziyarabi,1.0,3.442407e-09,0,1.0
zamburak1,1.0,2.763016e-08,0,1.0
hakimifarz62634,1.0,2.2455735e-13,0,1.0
lastknights2022,1.0,1.09093724e-13,0,1.0
apolloonjupiter,1.0,1.1759003e-13,0,1.0
davood_barareh,1.0,1.4212048e-08,0,1.0
p_e_r_s_i_a,1.0,2.024641e-12,0,1.0
sattark62569994,0.9999999,6.761244e-08,0,0.9999999
thanatospersian,0.9999999,7.184578e-08,0,0.9999999
soren_rayan,5.8354084e-07,0.9999994,1,0.9999994
real_cryptoace,1.0,2.1386504e-09,0,1.0
maya19951995,0.99999917,8.070522e-07,0,0.99999917
human163665,1.0,5.036742e-09,0,1.0
silver_stone80,1.0,1.0886078e-08,0,1.0
tamame_balot,1.0,2.0871609e-09,0,1.0
lsstir,1.0,8.115083e-09,0,1.0
iazadshah11783,1.0,7.172553e-13,0,1.0
goguri_maguri,0.9999995,4.5224328e-07,0,0.9999995
naznyn_a18450,1.0,5.327252e-09,0,1.0
efziiii,1.0,1.4097812e-09,0,1.0
marderoozasly,0.9999999,1.6257384e-07,0,0.9999999
nasringholami5,1.0,5.531238e-10,0,1.0
amir49515363,1.0,1.1259947e-09,0,1.0
hdarchyany93025,1.0,1.3027134e-09,0,1.0
salyma0,1.0,7.53007e-10,0,1.0
sepitop,1.0,4.4255204e-09,0,1.0
zarrinehbab,1.0,1.1675978e-09,0,1.0
ashkanparsa22,1.0,7.5677076e-10,0,1.0
marja22786641,0.9999999,1.7819026e-07,0,0.9999999
savakiam,1.0,2.7930677e-17,0,1.0
srashpz09,1.0,2.280659e-12,0,1.0
panahypayam,1.0,3.4884768e-09,0,1.0
parisaa511092,1.0,2.4541984e-08,0,1.0
lilambaz,1.0,1.0708064e-09,0,1.0
ryaa304,1.0,2.1572768e-11,0,1.0
a_hoveyda,0.9999993,6.8579783e-07,0,0.9999993
itspiexar,1.0,7.569667e-11,0,1.0
